Recv time, Packet num, ID   , flags, data              , float[1]    , float[0]    , sender addr 
11:15:46.016  , 8057      , 0x6FA,     , 0xFFFFFEA700022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:46.017  , 8058      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.095  , 8059      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.100  , 8060      , 0x6FA,     , 0xFFFFFEAA00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:46.102  , 8061      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.125  , 8062      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:46.138  , 8063      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:46.139  , 8064      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:46.140  , 8065      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:46.177  , 8066      , 0x100,     , 0x0000000100005000, 1.4013e-045 , 2.86986e-041, 169.254.242.205
11:15:46.180  , 8067      , 0x103,     , 0x0000000000000106, 0           , 3.6714e-043 , 169.254.242.205
11:15:46.181  , 8068      , 0x104,     , 0x0E830E230DE40DC6, 3.23076e-030, 1.40549e-030, 169.254.242.205
11:15:46.182  , 8069      , 0x105,     , 0x0000000003A20A99, 0           , 9.52394e-037, 169.254.242.205
11:15:46.183  , 8070      , 0x106,     , 0x00000000000000D5, 0           , 2.98477e-043, 169.254.242.205
11:15:46.208  , 8071      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.218  , 8072      , 0x6FA,     , 0xFFFFFEAA00022384, -1.#QNAN    , 1.96412e-040, 169.254.242.205
11:15:46.220  , 8073      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.282  , 8074      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:46.288  , 8075      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:46.292  , 8076      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:46.293  , 8077      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:46.303  , 8078      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.321  , 8079      , 0x6FA,     , 0xFFFFFEAB00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:46.321  , 8080      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.333  , 8081      , 0x607,     , 0x00E900E70000465E, 2.1398e-038 , 2.5243e-041 , 169.254.242.205
11:15:46.343  , 8082      , 0x601,     , 0x00EA00E900004661, 2.14898e-038, 2.52472e-041, 169.254.242.205
11:15:46.344  , 8083      , 0x604,     , 0x00E900E60000465F, 2.1398e-038 , 2.52444e-041, 169.254.242.205
11:15:46.344  , 8084      , 0x602,     , 0x0DC00DEB0D940DAB, 1.18363e-030, 9.12449e-031, 169.254.242.205
11:15:46.345  , 8085      , 0x605,     , 0x0DF00DAE0D9E0D93, 1.47944e-030, 9.74077e-031, 169.254.242.205
11:15:46.345  , 8086      , 0x603,     , 0x80000E750E4B0E38, -5.18621e-042, 2.50285e-030, 169.254.242.205
11:15:46.346  , 8087      , 0x606,     , 0x0ECD0E550E3D0E0E, 5.05502e-030, 2.33028e-030, 169.254.242.205
11:15:46.346  , 8088      , 0x608,     , 0x0DE10DAC0DA00D8B, 1.387e-030  , 9.86402e-031, 169.254.242.205
11:15:46.347  , 8089      , 0x60A,     , 0x00E900E300004660, 2.1398e-038 , 2.52458e-041, 169.254.242.205
11:15:46.347  , 8090      , 0x609,     , 0x0EA30E6D0E570DF0, 4.01965e-030, 2.65075e-030, 169.254.242.205
11:15:46.348  , 8091      , 0x60B,     , 0x0DC50DD80D960D92, 1.21444e-030, 9.24773e-031, 169.254.242.205
11:15:46.348  , 8092      , 0x60D,     , 0x00EA00E100004662, 2.14898e-038, 2.52486e-041, 169.254.242.205
11:15:46.349  , 8093      , 0x60C,     , 0x0EB30E500E4B0E13, 4.41407e-030, 2.50285e-030, 169.254.242.205
11:15:46.349  , 8094      , 0x60E,     , 0x0DEF0D8D0DC20D8E, 1.47328e-030, 1.19594e-030, 169.254.242.205
11:15:46.350  , 8095      , 0x60F,     , 0x0E6F0E9B0E110E12, 2.94661e-030, 1.78794e-030, 169.254.242.205
11:15:46.413  , 8096      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.414  , 8097      , 0x6FA,     , 0xFFFFFEAB00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:46.415  , 8098      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.436  , 8099      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:46.442  , 8100      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:46.444  , 8101      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:46.445  , 8102      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:46.488  , 8103      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.489  , 8104      , 0x6FA,     , 0xFFFFFEAA00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:46.490  , 8105      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.613  , 8106      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:46.614  , 8107      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:46.615  , 8108      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:46.615  , 8109      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:46.616  , 8110      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.617  , 8111      , 0x6FA,     , 0xFFFFFEA900022384, -1.#QNAN    , 1.96412e-040, 169.254.242.205
11:15:46.618  , 8112      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.619  , 8113      , 0x6F9,     , 0x0001000200EA00E9, 9.18383e-041, 2.14898e-038, 169.254.242.205
11:15:46.620  , 8114      , 0x600,     , 0x0000670E00001000, 3.69691e-041, 5.73972e-042, 169.254.242.205
11:15:46.621  , 8115      , 0x6FB,     , 0x03A305800FFF1004, 9.58154e-037, 2.51511e-029, 169.254.242.205
11:15:46.621  , 8116      , 0x6F7,     , 0x000103B00000041F, 9.31583e-041, 1.47837e-042, 169.254.242.205
11:15:46.622  , 8117      , 0x6F4,     , 0x3F3ABB12411F51BC, 0.729417    , 9.95745     , 169.254.242.205
11:15:46.623  , 8118      , 0x6F5,     , 0x0000000000000000, 0           , 0           , 169.254.242.205
11:15:46.623  , 8119      , 0x6FC,     , 0x005B019500000A32, 8.3576e-039 , 3.65739e-042, 169.254.242.205
11:15:46.625  , 8120      , 0x6FD,     , 0x0000000000000080, 0           , 1.79366e-043, 169.254.242.205
11:15:46.707  , 8121      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.709  , 8122      , 0x6FA,     , 0xFFFFFEAB00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:46.710  , 8123      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.752  , 8124      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:46.758  , 8125      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:46.759  , 8126      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:46.761  , 8127      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:46.806  , 8128      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.807  , 8129      , 0x6FA,     , 0xFFFFFEAB00022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:46.808  , 8130      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.910  , 8131      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:46.914  , 8132      , 0x6FA,     , 0xFFFFFEA700022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:46.918  , 8133      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:46.921  , 8134      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:46.923  , 8135      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:46.924  , 8136      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:46.925  , 8137      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:47.000  , 8138      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.003  , 8139      , 0x6FA,     , 0xFFFFFEA900022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:47.004  , 8140      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.061  , 8141      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:47.065  , 8142      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:47.068  , 8143      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:47.069  , 8144      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:47.094  , 8145      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.098  , 8146      , 0x6FA,     , 0xFFFFFEAC00022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:47.099  , 8147      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.171  , 8148      , 0x100,     , 0x0000000100005000, 1.4013e-045 , 2.86986e-041, 169.254.242.205
11:15:47.175  , 8149      , 0x103,     , 0x0000000000000106, 0           , 3.6714e-043 , 169.254.242.205
11:15:47.177  , 8150      , 0x104,     , 0x0E880E1F0DE80DC6, 3.35402e-030, 1.43014e-030, 169.254.242.205
11:15:47.179  , 8151      , 0x105,     , 0x0000000003A10A8B, 0           , 9.46515e-037, 169.254.242.205
11:15:47.181  , 8152      , 0x106,     , 0x0000000000000054, 0           , 1.17709e-043, 169.254.242.205
11:15:47.210  , 8153      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.213  , 8154      , 0x6FA,     , 0xFFFFFEAE00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:47.214  , 8155      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.215  , 8156      , 0x607,     , 0x00E900E80000465E, 2.1398e-038 , 2.5243e-041 , 169.254.242.205
11:15:47.215  , 8157      , 0x601,     , 0x00EA00E900004661, 2.14898e-038, 2.52472e-041, 169.254.242.205
11:15:47.216  , 8158      , 0x604,     , 0x00E900E60000465F, 2.1398e-038 , 2.52444e-041, 169.254.242.205
11:15:47.216  , 8159      , 0x602,     , 0x0DC00DEB0D940DAB, 1.18363e-030, 9.12449e-031, 169.254.242.205
11:15:47.217  , 8160      , 0x605,     , 0x0DF00DAE0D9E0D93, 1.47944e-030, 9.74077e-031, 169.254.242.205
11:15:47.219  , 8161      , 0x603,     , 0x80000E750E4B0E38, -5.18621e-042, 2.50285e-030, 169.254.242.205
11:15:47.219  , 8162      , 0x606,     , 0x0ECD0E550E3D0E0E, 5.05502e-030, 2.33028e-030, 169.254.242.205
11:15:47.223  , 8163      , 0x608,     , 0x0DE10DAC0DA00D8B, 1.387e-030  , 9.86402e-031, 169.254.242.205
11:15:47.224  , 8164      , 0x60A,     , 0x00E900E300004660, 2.1398e-038 , 2.52458e-041, 169.254.242.205
11:15:47.226  , 8165      , 0x609,     , 0x0EA20E6D0E570DF0, 3.995e-030  , 2.65075e-030, 169.254.242.205
11:15:47.227  , 8166      , 0x60B,     , 0x0DC50DD80D960D92, 1.21444e-030, 9.24773e-031, 169.254.242.205
11:15:47.227  , 8167      , 0x60D,     , 0x00EA00E000004662, 2.14898e-038, 2.52486e-041, 169.254.242.205
11:15:47.228  , 8168      , 0x60C,     , 0x0EB30E500E4B0E12, 4.41407e-030, 2.50285e-030, 169.254.242.205
11:15:47.228  , 8169      , 0x60E,     , 0x0DEF0D8D0DC20D8E, 1.47328e-030, 1.19594e-030, 169.254.242.205
11:15:47.229  , 8170      , 0x60F,     , 0x0E6F0E9B0E110E12, 2.94661e-030, 1.78794e-030, 169.254.242.205
11:15:47.313  , 8171      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:47.315  , 8172      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:47.316  , 8173      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:47.318  , 8174      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:47.320  , 8175      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.321  , 8176      , 0x6FA,     , 0xFFFFFEAA00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:47.322  , 8177      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.375  , 8178      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:47.378  , 8179      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:47.379  , 8180      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:47.380  , 8181      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:47.409  , 8182      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.410  , 8183      , 0x6FA,     , 0xFFFFFEA800022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:47.411  , 8184      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.500  , 8185      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.503  , 8186      , 0x6FA,     , 0xFFFFFEAB00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:47.504  , 8187      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.531  , 8188      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:47.536  , 8189      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:47.537  , 8190      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:47.539  , 8191      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:47.594  , 8192      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.597  , 8193      , 0x6FA,     , 0xFFFFFEAE00022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:47.598  , 8194      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.599  , 8195      , 0x6F9,     , 0x0001000200EA00E9, 9.18383e-041, 2.14898e-038, 169.254.242.205
11:15:47.600  , 8196      , 0x600,     , 0x0000670E00001000, 3.69691e-041, 5.73972e-042, 169.254.242.205
11:15:47.601  , 8197      , 0x6FB,     , 0x03A305800FFF1004, 9.58154e-037, 2.51511e-029, 169.254.242.205
11:15:47.602  , 8198      , 0x6F7,     , 0x000103B10000041F, 9.31597e-041, 1.47837e-042, 169.254.242.205
11:15:47.614  , 8199      , 0x6F4,     , 0x3F3ABAE7411F521F, 0.729414    , 9.95755     , 169.254.242.205
11:15:47.646  , 8200      , 0x6F5,     , 0x0000000000000000, 0           , 0           , 169.254.242.205
11:15:47.646  , 8201      , 0x6FC,     , 0x0059018900000A32, 8.17391e-039, 3.65739e-042, 169.254.242.205
11:15:47.647  , 8202      , 0x6FD,     , 0x0000000000000080, 0           , 1.79366e-043, 169.254.242.205
11:15:47.687  , 8203      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:47.691  , 8204      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:47.693  , 8205      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:47.695  , 8206      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:47.708  , 8207      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.725  , 8208      , 0x6FA,     , 0xFFFFFEA700022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:47.726  , 8209      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.803  , 8210      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.808  , 8211      , 0x6FA,     , 0xFFFFFEAA00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:47.809  , 8212      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.842  , 8213      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:47.845  , 8214      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:47.846  , 8215      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:47.847  , 8216      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:47.894  , 8217      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.895  , 8218      , 0x6FA,     , 0xFFFFFEAC00022384, -1.#QNAN    , 1.96412e-040, 169.254.242.205
11:15:47.896  , 8219      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:47.989  , 8220      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:47.994  , 8221      , 0x6FA,     , 0xFFFFFEAA00022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:47.996  , 8222      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:48.031  , 8223      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:48.033  , 8224      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:48.034  , 8225      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:48.035  , 8226      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:48.093  , 8227      , 0x607,     , 0x00E900E70000465E, 2.1398e-038 , 2.5243e-041 , 169.254.242.205
11:15:48.094  , 8228      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:48.095  , 8229      , 0x6FA,     , 0xFFFFFEAC00022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:48.096  , 8230      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:48.139  , 8231      , 0x601,     , 0x00EC00E900004661, 2.16735e-038, 2.52472e-041, 169.254.242.205
11:15:48.142  , 8232      , 0x604,     , 0x00E900E70000465F, 2.1398e-038 , 2.52444e-041, 169.254.242.205
11:15:48.143  , 8233      , 0x602,     , 0x0DC00DEB0D940DAB, 1.18363e-030, 9.12449e-031, 169.254.242.205
11:15:48.143  , 8234      , 0x605,     , 0x0DF00DAE0D9E0D93, 1.47944e-030, 9.74077e-031, 169.254.242.205
11:15:48.144  , 8235      , 0x603,     , 0x80000E750E4A0E38, -5.18621e-042, 2.49053e-030, 169.254.242.205
11:15:48.144  , 8236      , 0x606,     , 0x0ECD0E550E3D0E0E, 5.05502e-030, 2.33028e-030, 169.254.242.205
11:15:48.145  , 8237      , 0x608,     , 0x0DE10DAC0DA00D8B, 1.387e-030  , 9.86402e-031, 169.254.242.205
11:15:48.145  , 8238      , 0x60A,     , 0x00EA00E300004660, 2.14898e-038, 2.52458e-041, 169.254.242.205
11:15:48.146  , 8239      , 0x609,     , 0x0EA20E6D0E570DF0, 3.995e-030  , 2.65075e-030, 169.254.242.205
11:15:48.147  , 8240      , 0x60B,     , 0x0DC50DD80D960D92, 1.21444e-030, 9.24773e-031, 169.254.242.205
11:15:48.147  , 8241      , 0x60D,     , 0x00EA00E100004662, 2.14898e-038, 2.52486e-041, 169.254.242.205
11:15:48.148  , 8242      , 0x60C,     , 0x0EB30E500E4B0E13, 4.41407e-030, 2.50285e-030, 169.254.242.205
11:15:48.148  , 8243      , 0x60E,     , 0x0DEF0D8D0DC20D8E, 1.47328e-030, 1.19594e-030, 169.254.242.205
11:15:48.149  , 8244      , 0x60F,     , 0x0E6F0E9B0E120E12, 2.94661e-030, 1.80027e-030, 169.254.242.205
11:15:48.218  , 8245      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:48.219  , 8246      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:48.220  , 8247      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:48.220  , 8248      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:48.221  , 8249      , 0x100,     , 0x0000000100005000, 1.4013e-045 , 2.86986e-041, 169.254.242.205
11:15:48.222  , 8250      , 0x103,     , 0x0000000000000106, 0           , 3.6714e-043 , 169.254.242.205
11:15:48.222  , 8251      , 0x104,     , 0x0E810E250DE90DC5, 3.18146e-030, 1.4363e-030 , 169.254.242.205
11:15:48.223  , 8252      , 0x105,     , 0x0000000003A10A82, 0           , 9.46514e-037, 169.254.242.205
11:15:48.223  , 8253      , 0x106,     , 0x0000000000000054, 0           , 1.17709e-043, 169.254.242.205
11:15:48.224  , 8254      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:48.224  , 8255      , 0x6FA,     , 0xFFFFFEAC00022384, -1.#QNAN    , 1.96412e-040, 169.254.242.205
11:15:48.225  , 8256      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:48.301  , 8257      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:48.305  , 8258      , 0x6FA,     , 0xFFFFFEA900022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:48.306  , 8259      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:48.311  , 8260      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:48.333  , 8261      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:48.335  , 8262      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:48.336  , 8263      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:48.391  , 8264      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:48.393  , 8265      , 0x6FA,     , 0xFFFFFEAE00022355, -1.#QNAN    , 1.96346e-040, 169.254.242.205
11:15:48.412  , 8266      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:48.472  , 8267      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:48.476  , 8268      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:48.477  , 8269      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
11:15:48.479  , 8270      , 0x505,     , 0x0F00000000000100, 6.31089e-030, 3.58732e-043, 169.254.12.213
11:15:48.501  , 8271      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:48.506  , 8272      , 0x6FA,     , 0xFFFFFEAF00022365, -1.#QNAN    , 1.96368e-040, 169.254.242.205
11:15:48.507  , 8273      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:48.593  , 8274      , 0x6F8,     , 0x070200030ECD0D8B, 9.78012e-035, 5.05494e-030, 169.254.242.205
11:15:48.597  , 8275      , 0x6FA,     , 0xFFFFFEAA00022374, -1.#QNAN    , 1.96389e-040, 169.254.242.205
11:15:48.599  , 8276      , 0x6F6,     , 0x0024FC9DFE920137, 3.3967e-039 , -9.70368e+037, 169.254.242.205
11:15:48.624  , 8277      , 0x6F9,     , 0x0001000200EC00E9, 9.18383e-041, 2.16735e-038, 169.254.242.205
11:15:48.630  , 8278      , 0x600,     , 0x0000670E00001000, 3.69691e-041, 5.73972e-042, 169.254.242.205
11:15:48.631  , 8279      , 0x6FB,     , 0x03A305800FFF1004, 9.58154e-037, 2.51511e-029, 169.254.242.205
11:15:48.633  , 8280      , 0x6F7,     , 0x000103B20000041F, 9.31611e-041, 1.47837e-042, 169.254.242.205
11:15:48.633  , 8281      , 0x6F4,     , 0x3F3ABABC411F5282, 0.729412    , 9.95764     , 169.254.242.205
11:15:48.634  , 8282      , 0x6F5,     , 0x0000000000000000, 0           , 0           , 169.254.242.205
11:15:48.634  , 8283      , 0x6FC,     , 0x0059018900000A14, 8.17391e-039, 3.61535e-042, 169.254.242.205
11:15:48.635  , 8284      , 0x6FD,     , 0x0000000000000080, 0           , 1.79366e-043, 169.254.242.205
11:15:48.635  , 8285      , 0x500,     , 0x000004D200001002, 1.7292e-042 , 5.74252e-042, 169.254.12.213
11:15:48.637  , 8286      , 0x501,     , 0x0000000000000000, 0           , 0           , 169.254.12.213
11:15:48.638  , 8287      , 0x502,     , 0x3F80000000000000, 1           , 0           , 169.254.12.213
